year, uni, subject, num
2007,"New College Durham","Business and Admin studies",10
2007,"New College Durham","Creative Arts and Design",15
2007,"New College Durham","Combined arts",10
2007,"New College Nottingham","Computer Sciences",35
2007,"New College Nottingham","Law",20
2007,"New College Nottingham","Business and Admin studies",100
2007,"New College Nottingham","Mass Communication and Documentation",15
2007,"New College Nottingham","Creative Arts and Design",155
2007,"New College Nottingham","Social Sciences combined with Arts",15
2007,"Newman University, Birmingham","Biological Sciences",120
2007,"Newman University, Birmingham","Computer Sciences",15
2007,"Newman University, Birmingham","Social Studies",35
2007,"Newman University, Birmingham","Linguistics, Classics and related",40
2007,"Newman University, Birmingham","History and Philosophical studies",35
2007,"Newman University, Birmingham","Creative Arts and Design",20
2007,"Newman University, Birmingham","Education",265
2007,"Newman University, Birmingham","Combined arts",55
2007,"Newman University, Birmingham","Sciences combined with Social Sciences or Arts",60
2007,"University of South Wales (formerly University of Wales, Newport)","Biological Sciences",95
2007,"University of South Wales (formerly University of Wales, Newport)","Engineering",15
2007,"University of South Wales (formerly University of Wales, Newport)","Computer Sciences",60
2007,"University of South Wales (formerly University of Wales, Newport)","Social Studies",65
2007,"University of South Wales (formerly University of Wales, Newport)","Law",15
2007,"University of South Wales (formerly University of Wales, Newport)","Business and Admin studies",55
2007,"University of South Wales (formerly University of Wales, Newport)","Linguistics, Classics and related",15
2007,"University of South Wales (formerly University of Wales, Newport)","History and Philosophical studies",30
2007,"University of South Wales (formerly University of Wales, Newport)","Creative Arts and Design",460
2007,"University of South Wales (formerly University of Wales, Newport)","Education",150
2007,"University of South Wales (formerly University of Wales, Newport)","Combined arts",20
2007,"University of South Wales (formerly University of Wales, Newport)","Combined sciences",5
2007,"University of South Wales (formerly University of Wales, Newport)","Combined social sciences",20
2007,"University of South Wales (formerly University of Wales, Newport)","Sciences combined with Social Sciences or Arts",65
2007,"University of South Wales (formerly University of Wales, Newport)","Social Sciences combined with Arts",35
2007,"University of South Wales (formerly University of Wales, Newport)","General, other combined and unknown",30
2007,"University of Northampton","Subjects allied to Medicine",185
2007,"University of Northampton","Biological Sciences",160
2007,"University of Northampton","Veterinary Sciences, Agriculture and related",65
2007,"University of Northampton","Physical Sciences",25
2007,"University of Northampton","Engineering",25
2007,"University of Northampton","Computer Sciences",50
2007,"University of Northampton","Architecture, Building and Planning",30
2007,"University of Northampton","Social Studies",125
2007,"University of Northampton","Law",75
2007,"University of Northampton","Business and Admin studies",320
2007,"University of Northampton","Mass Communication and Documentation",55
2007,"University of Northampton","Linguistics, Classics and related",25
2007,"University of Northampton","Non-European Languages, Literature and related",5
2007,"University of Northampton","History and Philosophical studies",30
2007,"University of Northampton","Creative Arts and Design",415
2007,"University of Northampton","Education",215
2007,"University of Northampton","Combined arts",60
2007,"University of Northampton","Combined sciences",25
2007,"University of Northampton","Combined social sciences",40
2007,"University of Northampton","Sciences combined with Social Sciences or Arts",170
2007,"University of Northampton","Social Sciences combined with Arts",95
2007,"Norwich University Of The Arts","Creative Arts and Design",435
2007,"Norwich University Of The Arts","Sciences combined with Social Sciences or Arts",45
2007,"Northbrook College Sussex","Engineering",5
2007,"Northbrook College Sussex","Technologies",10
2007,"Northbrook College Sussex","Business and Admin studies",5
2007,"Northbrook College Sussex","Creative Arts and Design",135
2007,"Northbrook College Sussex","Social Sciences combined with Arts",10
2007,"NESCOT, Surrey","Subjects allied to Medicine",20
2007,"NESCOT, Surrey","Biological Sciences",10
2007,"NESCOT, Surrey","Computer Sciences",15
2007,"NESCOT, Surrey","Technologies",10
2007,"New College Telford","Technologies",10
2007,"Glyndwr University (Formerly The North East Wales Institute of Higher Education)","Subjects allied to Medicine",70
2007,"Glyndwr University (Formerly The North East Wales Institute of Higher Education)","Biological Sciences",20
2007,"Glyndwr University (Formerly The North East Wales Institute of Higher Education)","Physical Sciences",10
2007,"Glyndwr University (Formerly The North East Wales Institute of Higher Education)","Engineering",15
2007,"Glyndwr University (Formerly The North East Wales Institute of Higher Education)","Computer Sciences",15
2007,"Glyndwr University (Formerly The North East Wales Institute of Higher Education)","Architecture, Building and Planning",5
2007,"Glyndwr University (Formerly The North East Wales Institute of Higher Education)","Social Studies",35
2007,"Glyndwr University (Formerly The North East Wales Institute of Higher Education)","Law",15
2007,"Glyndwr University (Formerly The North East Wales Institute of Higher Education)","Business and Admin studies",15
2007,"Glyndwr University (Formerly The North East Wales Institute of Higher Education)","Linguistics, Classics and related",5
2007,"Glyndwr University (Formerly The North East Wales Institute of Higher Education)","Creative Arts and Design",50
2007,"Glyndwr University (Formerly The North East Wales Institute of Higher Education)","Education",85
2007,"Glyndwr University (Formerly The North East Wales Institute of Higher Education)","Combined arts",5
2007,"Glyndwr University (Formerly The North East Wales Institute of Higher Education)","Sciences combined with Social Sciences or Arts",10
2007,"North East Worcestershire College","Biological Sciences",5
2007,"North East Worcestershire College","Computer Sciences",10
2007,"North East Worcestershire College","Social Studies",35
2007,"North East Worcestershire College","Business and Admin studies",15
2007,"North East Worcestershire College","Creative Arts and Design",30
2007,"North East Worcestershire College","Combined arts",5
2007,"North East Worcestershire College","Sciences combined with Social Sciences or Arts",5
2007,"North East Worcestershire College","Social Sciences combined with Arts",10
2007,"North Lindsey College","Biological Sciences",20
2007,"North Lindsey College","Computer Sciences",20
2007,"North Lindsey College","Social Studies",30
2007,"North Lindsey College","Business and Admin studies",75
2007,"North Lindsey College","Creative Arts and Design",5
2007,"North Lindsey College","Combined arts",30
2007,"Northumbria University","Subjects allied to Medicine",420
